transaction_id,timestamp,amount,currency,status,channel,expected_settlement,customer_ref
TXN20240328044242,2024-03-28 18:31:12,52.45,USD,settled,BEPS,2024-04-02,CUST-9802
TXN20240310004624,2024-03-10 17:47:24,78.12,USD,settled,BEPS,2024-03-12,CUST-8037
TXN20240324047476,2024-03-24 11:29:49,181.23,USD,settled,BEPS,2024-03-26,CUST-8864
TXN20240308007732,2024-03-08 12:50:31,67.74,USD,settled,BEPS,2024-03-11,CUST-4493
TXN20240301018134,2024-03-01 20:50:49,12.40,USD,settled,BEPS,2024-03-04,CUST-4135
TXN20240301032384,2024-03-01 12:31:50,61.70,USD,settled,BEPS,2024-03-04,CUST-2957
TXN20240312016475,2024-03-12 18:05:04,199.75,USD,settled,BEPS,2024-03-13,CUST-9271
TXN20240325027014,2024-03-25 06:24:02,120.79,USD,settled,BEPS,2024-03-26,CUST-6041
TXN20240331025742,2024-03-31 13:13:45,30.77,USD,settled,BEPS,2024-04-03,CUST-1093
TXN20240308002328,2024-03-08 21:58:51,269.35,USD,settled,BEPS,2024-03-11,CUST-9525
TXN20240303032908,2024-03-03 19:14:57,99.71,USD,settled,BEPS,2024-03-05,CUST-2948
TXN20240301021278,2024-03-01 09:40:00,264.46,USD,settled,BEPS,2024-03-04,CUST-4237
TXN20240312033118,2024-03-12 06:01:42,58.51,USD,settled,BEPS,2024-03-13,CUST-8866
TXN20240312045226,2024-03-12 13:20:25,70.72,USD,settled,BEPS,2024-03-13,CUST-9444
TXN20240329002232,2024-03-29 16:47:56,15.88,USD,settled,BEPS,2024-04-03,CUST-4738
TXN20240307015445,2024-03-07 09:33:06,162.78,USD,settled,BEPS,2024-03-08,CUST-6701
TXN20240329001483,2024-03-29 20:32:01,37.24,USD,settled,BEPS,2024-04-03,CUST-1910
TXN20240317005562,2024-03-17 18:15:34,122.36,USD,settled,BEPS,2024-03-19,CUST-6160
TXN20240320025829,2024-03-20 16:59:42,71.17,USD,settled,BEPS,2024-03-21,CUST-6700
TXN20240303013737,2024-03-03 17:49:22,168.75,USD,pending_settlement,BEPS,2024-03-05,CUST-5359
TXN20240313007869,2024-03-13 12:33:39,30.57,USD,settled,BEPS,2024-03-14,CUST-3807
TXN20240328049653,2024-03-28 18:32:10,480.42,USD,settled,BEPS,2024-04-02,CUST-7664
TXN20240319011351,2024-03-19 10:30:41,24.66,USD,settled,BEPS,2024-03-20,CUST-6737
TXN20240320023743,2024-03-20 06:45:54,92.82,USD,settled,BEPS,2024-03-21,CUST-1747
TXN20240304045386,2024-03-04 16:00:57,45.93,USD,settled,BEPS,2024-03-05,CUST-5798
TXN20240321022699,2024-03-21 10:06:20,115.58,USD,pending_settlement,BEPS,2024-03-22,CUST-5370
TXN20240309024955,2024-03-09 09:16:11,29.49,USD,settled,BEPS,2024-03-12,CUST-8242
TXN20240323023041,2024-03-23 13:35:46,60.61,USD,settled,BEPS,2024-03-26,CUST-3447
TXN20240313009718,2024-03-13 15:06:23,554.79,USD,settled,BEPS,2024-03-14,CUST-9390
TXN20240328045603,2024-03-28 18:31:18,66.57,USD,settled,BEPS,2024-04-02,CUST-3642
TXN20240316049916,2024-03-16 20:17:04,93.39,USD,pending_settlement,BEPS,2024-03-19,CUST-2097
TXN20240326026511,2024-03-26 22:27:16,30.74,USD,settled,BEPS,2024-03-27,CUST-8787
TXN20240329037554,2024-03-29 13:18:53,640.12,USD,settled,BEPS,2024-04-03,CUST-2400
TXN20240302012367,2024-03-02 17:09:59,27.57,USD,settled,BEPS,2024-03-05,CUST-5114
TXN20240301009895,2024-03-01 08:13:22,35.10,USD,settled,BEPS,2024-03-04,CUST-3514
TXN20240318018971,2024-03-18 18:29:43,45.39,USD,settled,BEPS,2024-03-19,CUST-3848
TXN20240329014375,2024-03-29 15:22:36,51.74,USD,settled,BEPS,2024-04-03,CUST-1228
TXN20240327033030,2024-03-27 13:04:54,206.77,USD,settled,BEPS,2024-03-28,CUST-9975
TXN20240308037050,2024-03-08 16:20:31,281.33,USD,settled,BEPS,2024-03-11,CUST-8935
TXN20240302023128,2024-03-02 15:48:53,119.08,USD,settled,BEPS,2024-03-05,CUST-1625
TXN20240325029847,2024-03-25 20:04:45,142.86,USD,settled,BEPS,2024-03-26,CUST-8732
TXN20240313007607,2024-03-13 22:17:18,70.86,USD,settled,BEPS,2024-03-14,CUST-6800
TXN20240303049073,2024-03-03 12:59:23,211.14,USD,settled,BEPS,2024-03-05,CUST-4325
TXN20240324037593,2024-03-24 17:11:15,48.30,USD,settled,BEPS,2024-03-26,CUST-7505
TXN20240303043989,2024-03-03 21:15:19,88.69,USD,settled,BEPS,2024-03-05,CUST-7362
TXN20240301030259,2024-03-01 12:45:14,80.07,USD,settled,BEPS,2024-03-04,CUST-1929
TXN20240320044351,2024-03-20 19:26:34,123.10,USD,settled,BEPS,2024-03-21,CUST-1517
TXN20240325015855,2024-03-25 12:44:10,34.55,USD,settled,BEPS,2024-03-26,CUST-7460
TXN20240318045086,2024-03-18 09:32:09,66.38,USD,settled,BEPS,2024-03-19,CUST-5157
TXN20240320022014,2024-03-20 18:42:24,87.68,USD,settled,BEPS,2024-03-21,CUST-3770
TXN20240320017713,2024-03-20 07:29:47,338.97,USD,settled,BEPS,2024-03-21,CUST-8583
TXN20240303035195,2024-03-03 21:26:54,394.72,USD,settled,BEPS,2024-03-05,CUST-8788
TXN20240319001378,2024-03-19 08:45:26,175.37,USD,settled,BEPS,2024-03-20,CUST-3100
TXN20240319017996,2024-03-19 10:13:22,117.92,USD,settled,BEPS,2024-03-20,CUST-3506
TXN20240306043876,2024-03-06 10:29:48,161.94,USD,settled,BEPS,2024-03-07,CUST-5252
TXN20240327023917,2024-03-27 15:29:33,71.98,USD,settled,BEPS,2024-03-28,CUST-4207
TXN20240326013203,2024-03-26 20:36:26,139.04,USD,settled,BEPS,2024-03-27,CUST-4546
TXN20240320013675,2024-03-20 06:15:28,40.46,USD,settled,BEPS,2024-03-21,CUST-9880
TXN20240302009677,2024-03-02 19:40:04,28.05,USD,settled,BEPS,2024-03-05,CUST-2282
TXN20240305038253,2024-03-05 12:18:34,54.86,USD,settled,BEPS,2024-03-06,CUST-6798
TXN20240315005168,2024-03-15 11:44:22,106.83,USD,settled,BEPS,2024-03-18,CUST-7982
TXN20240325011142,2024-03-25 13:48:45,22.79,USD,settled,BEPS,2024-03-26,CUST-7069
TXN20240311038413,2024-03-11 19:23:31,45.75,USD,pending_settlement,BEPS,2024-03-12,CUST-4579
TXN20240303020647,2024-03-03 20:16:00,26.49,USD,settled,BEPS,2024-03-05,CUST-4465
TXN20240310038423,2024-03-10 21:09:57,84.96,USD,settled,BEPS,2024-03-12,CUST-2656
TXN20240306028711,2024-03-06 15:35:45,65.38,USD,settled,BEPS,2024-03-07,CUST-6976
TXN20240329035282,2024-03-29 12:59:32,155.40,USD,settled,BEPS,2024-04-03,CUST-8988
TXN20240312007646,2024-03-12 06:06:33,86.27,USD,settled,BEPS,2024-03-13,CUST-5491
TXN20240306037667,2024-03-06 19:31:19,52.60,USD,settled,BEPS,2024-03-07,CUST-5004
TXN20240318040158,2024-03-18 10:13:07,26.99,USD,settled,BEPS,2024-03-19,CUST-4487
TXN20240317038943,2024-03-17 16:19:20,25.15,USD,settled,BEPS,2024-03-19,CUST-7723
TXN20240315005690,2024-03-15 07:54:20,85.41,USD,settled,BEPS,2024-03-18,CUST-2978
TXN20240317004805,2024-03-17 12:22:43,188.80,USD,settled,BEPS,2024-03-19,CUST-9312
TXN20240330020176,2024-03-30 12:57:05,55.98,USD,settled,BEPS,2024-04-03,CUST-3362
TXN20240302003822,2024-03-02 17:29:18,15.65,USD,settled,BEPS,2024-03-05,CUST-6333
TXN20240315041058,2024-03-15 11:57:45,20.70,USD,settled,BEPS,2024-03-18,CUST-5363
TXN20240315029553,2024-03-15 20:55:00,54.56,USD,settled,BEPS,2024-03-18,CUST-1910
TXN20240309028132,2024-03-09 10:16:06,15.87,USD,settled,BEPS,2024-03-12,CUST-5982
TXN20240316027869,2024-03-16 08:59:02,105.31,USD,settled,BEPS,2024-03-19,CUST-1115
TXN20240304018758,2024-03-04 09:06:12,83.94,USD,settled,BEPS,2024-03-05,CUST-3414
TXN20240301003823,2024-03-01 09:43:47,159.68,USD,settled,BEPS,2024-03-04,CUST-2930
TXN20240312012465,2024-03-12 17:39:57,44.01,USD,settled,BEPS,2024-03-13,CUST-1541
TXN20240304037189,2024-03-04 07:20:40,58.08,USD,settled,BEPS,2024-03-05,CUST-3002
TXN20240327013757,2024-03-27 09:28:53,192.75,USD,settled,BEPS,2024-03-28,CUST-4773
TXN20240323043767,2024-03-23 18:36:37,66.82,USD,settled,BEPS,2024-03-26,CUST-5556
TXN20240314006033,2024-03-14 15:50:52,8.49,USD,settled,BEPS,2024-03-15,CUST-6963
TXN20240328048240,2024-03-28 08:24:23,19.95,USD,settled,BEPS,2024-04-02,CUST-8174
TXN20240325020531,2024-03-25 09:06:58,77.98,USD,settled,BEPS,2024-03-26,CUST-9914
TXN20240306040215,2024-03-06 12:56:10,19.79,USD,settled,BEPS,2024-03-07,CUST-8091
TXN20240309027792,2024-03-09 10:51:22,66.13,USD,settled,BEPS,2024-03-12,CUST-3525
TXN20240317049593,2024-03-17 22:48:21,64.12,USD,settled,BEPS,2024-03-19,CUST-6513
TXN20240317024525,2024-03-17 17:54:21,84.25,USD,settled,BEPS,2024-03-19,CUST-1201
TXN20240307036124,2024-03-07 06:59:48,46.76,USD,settled,BEPS,2024-03-08,CUST-2108
TXN20240308041175,2024-03-08 14:32:30,29.33,USD,settled,BEPS,2024-03-11,CUST-1813
TXN20240329016018,2024-03-29 17:46:14,144.99,USD,settled,BEPS,2024-04-03,CUST-8437
TXN20240324024232,2024-03-24 14:26:41,131.82,USD,settled,BEPS,2024-03-26,CUST-3651
TXN20240302048439,2024-03-02 07:23:09,19.94,USD,settled,BEPS,2024-03-05,CUST-6701
TXN20240301029739,2024-03-01 06:47:22,425.73,USD,settled,BEPS,2024-03-04,CUST-9282
TXN20240329011905,2024-03-29 14:32:47,44.63,USD,settled,BEPS,2024-04-03,CUST-5722
TXN20240320026180,2024-03-20 19:34:49,17.34,USD,settled,BEPS,2024-03-21,CUST-1205
TXN20240312043765,2024-03-12 08:13:53,226.73,USD,settled,BEPS,2024-03-13,CUST-3644
TXN20240307001594,2024-03-07 11:32:58,247.58,USD,settled,BEPS,2024-03-08,CUST-7015
TXN20240318036328,2024-03-18 13:34:40,27.73,USD,settled,BEPS,2024-03-19,CUST-5510
TXN20240305043058,2024-03-05 21:19:41,64.00,USD,settled,BEPS,2024-03-06,CUST-6702
TXN20240304011991,2024-03-04 19:03:43,154.19,USD,settled,BEPS,2024-03-05,CUST-5034
TXN20240321016788,2024-03-21 12:09:18,24.08,USD,settled,BEPS,2024-03-22,CUST-1815
TXN20240326027307,2024-03-26 21:23:24,117.51,USD,settled,BEPS,2024-03-27,CUST-2005
TXN20240331000144,2024-03-31 10:11:04,14.73,USD,settled,BEPS,2024-04-03,CUST-8358
TXN20240306034188,2024-03-06 23:40:15,91.07,USD,settled,BEPS,2024-03-07,CUST-9568
TXN20240327034425,2024-03-27 12:07:25,15.00,USD,settled,BEPS,2024-03-28,CUST-2628
TXN20240303022705,2024-03-03 17:29:13,88.51,USD,settled,BEPS,2024-03-05,CUST-3788
TXN20240308040800,2024-03-08 14:40:54,23.13,USD,settled,BEPS,2024-03-11,CUST-8997
TXN20240325032549,2024-03-25 16:31:00,69.98,USD,settled,BEPS,2024-03-26,CUST-1098
TXN20240310014445,2024-03-10 19:33:02,86.21,USD,settled,BEPS,2024-03-12,CUST-7449
TXN20240307002895,2024-03-07 09:58:17,41.58,USD,settled,BEPS,2024-03-08,CUST-1104
TXN20240319029077,2024-03-19 14:07:15,35.37,USD,settled,BEPS,2024-03-20,CUST-6413
TXN20240326004969,2024-03-26 13:00:10,173.74,USD,settled,BEPS,2024-03-27,CUST-4401
TXN20240320032794,2024-03-20 09:53:39,123.20,USD,settled,BEPS,2024-03-21,CUST-6149
TXN20240309023129,2024-03-09 10:29:08,124.42,USD,settled,BEPS,2024-03-12,CUST-1743
TXN20240301016414,2024-03-01 07:35:02,192.06,USD,pending_settlement,BEPS,2024-03-04,CUST-2348
TXN20240319026013,2024-03-19 19:51:13,345.83,USD,settled,BEPS,2024-03-20,CUST-2100
TXN20240304046126,2024-03-04 16:07:05,67.19,USD,settled,BEPS,2024-03-05,CUST-3104
TXN20240323027938,2024-03-23 08:57:05,516.40,USD,settled,BEPS,2024-03-26,CUST-8027
TXN20240301014373,2024-03-01 07:09:46,84.88,USD,settled,BEPS,2024-03-04,CUST-6412
TXN20240303041619,2024-03-03 08:56:43,108.91,USD,settled,BEPS,2024-03-05,CUST-5573
TXN20240313047418,2024-03-13 07:30:38,693.01,USD,settled,BEPS,2024-03-14,CUST-5963
TXN20240309043770,2024-03-09 14:10:23,163.98,USD,settled,BEPS,2024-03-12,CUST-1281
TXN20240328042023,2024-03-28 11:02:23,89.10,USD,settled,BEPS,2024-04-02,CUST-9286
TXN20240325037900,2024-03-25 12:39:24,88.90,USD,settled,BEPS,2024-03-26,CUST-2145
TXN20240307037885,2024-03-07 21:11:27,1233.36,USD,settled,BEPS,2024-03-08,CUST-4185
TXN20240321018360,2024-03-21 09:36:58,57.85,USD,settled,BEPS,2024-03-22,CUST-2563
TXN20240327018334,2024-03-27 11:03:25,60.35,USD,settled,BEPS,2024-03-28,CUST-6892
TXN20240319033431,2024-03-19 18:16:32,42.84,USD,settled,BEPS,2024-03-20,CUST-3105
TXN20240325011626,2024-03-25 12:48:47,28.84,USD,settled,BEPS,2024-03-26,CUST-5240
TXN20240329008573,2024-03-29 19:37:00,100.32,USD,settled,BEPS,2024-04-03,CUST-4390
TXN20240331047326,2024-03-31 13:02:37,62.04,USD,settled,BEPS,2024-04-03,CUST-8070
TXN20240327038527,2024-03-27 08:56:41,128.69,USD,settled,BEPS,2024-03-28,CUST-5607
TXN20240327025797,2024-03-27 13:42:50,387.60,USD,settled,BEPS,2024-03-28,CUST-2439
TXN20240304005895,2024-03-04 14:06:49,18.41,USD,settled,BEPS,2024-03-05,CUST-6644
TXN20240320047728,2024-03-20 15:07:30,150.30,USD,settled,BEPS,2024-03-21,CUST-4667
TXN20240325026070,2024-03-25 20:47:55,59.42,USD,settled,BEPS,2024-03-26,CUST-2769
TXN20240320005245,2024-03-20 15:50:36,84.10,USD,settled,BEPS,2024-03-21,CUST-9404
TXN20240318028934,2024-03-18 15:16:57,399.94,USD,settled,BEPS,2024-03-19,CUST-9552
TXN20240306005434,2024-03-06 20:48:36,254.41,USD,settled,BEPS,2024-03-07,CUST-1752
TXN20240316033705,2024-03-16 12:47:36,184.90,USD,settled,BEPS,2024-03-19,CUST-6411
TXN20240306035632,2024-03-06 21:41:12,22.56,USD,settled,BEPS,2024-03-07,CUST-4298
TXN20240327022713,2024-03-27 14:01:46,287.05,USD,pending_settlement,BEPS,2024-03-28,CUST-2925
TXN20240315043322,2024-03-15 12:33:06,23.38,USD,settled,BEPS,2024-03-18,CUST-4156
TXN20240309002314,2024-03-09 20:22:09,79.65,USD,settled,BEPS,2024-03-12,CUST-3986
TXN20240305013223,2024-03-05 06:03:26,127.55,USD,settled,BEPS,2024-03-06,CUST-8387
TXN20240317028421,2024-03-17 18:19:12,93.01,USD,settled,BEPS,2024-03-19,CUST-9741
TXN20240310024346,2024-03-10 19:14:44,72.88,USD,settled,BEPS,2024-03-12,CUST-3553
TXN20240327049630,2024-03-27 16:55:21,47.33,USD,settled,BEPS,2024-03-28,CUST-8804
TXN20240306012194,2024-03-06 20:11:45,56.27,USD,settled,BEPS,2024-03-07,CUST-9402
TXN20240315048986,2024-03-15 11:19:40,60.61,USD,settled,BEPS,2024-03-18,CUST-2501
TXN20240322029268,2024-03-22 10:43:14,225.49,USD,settled,BEPS,2024-03-25,CUST-2181
TXN20240326005936,2024-03-26 10:22:24,35.76,USD,settled,BEPS,2024-03-27,CUST-5458
TXN20240318022509,2024-03-18 12:59:28,55.36,USD,settled,BEPS,2024-03-19,CUST-9773
TXN20240317023467,2024-03-17 10:22:50,51.80,USD,settled,BEPS,2024-03-19,CUST-3920
TXN20240315033595,2024-03-15 20:24:43,62.60,USD,settled,BEPS,2024-03-18,CUST-9968
TXN20240302001309,2024-03-02 20:05:02,49.41,USD,settled,BEPS,2024-03-05,CUST-2325
TXN20240329005300,2024-03-29 13:37:24,234.43,USD,settled,BEPS,2024-04-03,CUST-7780
TXN20240319044128,2024-03-19 13:53:04,112.63,USD,settled,BEPS,2024-03-20,CUST-3928
TXN20240318004340,2024-03-18 20:39:17,73.64,USD,settled,BEPS,2024-03-19,CUST-7091
TXN20240315022964,2024-03-15 18:37:42,61.97,USD,settled,BEPS,2024-03-18,CUST-4612
TXN20240331034967,2024-03-31 07:45:06,70.67,USD,settled,BEPS,2024-04-03,CUST-1861
TXN20240301022759,2024-03-01 08:37:58,26.83,USD,settled,BEPS,2024-03-04,CUST-3486
TXN20240330005256,2024-03-30 14:22:20,78.67,USD,settled,BEPS,2024-04-03,CUST-1192
TXN20240328041069,2024-03-28 14:07:12,9.81,USD,settled,BEPS,2024-04-02,CUST-7045
TXN20240327028564,2024-03-27 19:04:03,145.25,USD,settled,BEPS,2024-03-28,CUST-3567
TXN20240317010765,2024-03-17 07:03:47,84.40,USD,settled,BEPS,2024-03-19,CUST-9372
TXN20240319014611,2024-03-19 07:07:42,24.12,USD,settled,BEPS,2024-03-20,CUST-9611
TXN20240312018128,2024-03-12 06:05:26,227.52,USD,settled,BEPS,2024-03-13,CUST-4454
TXN20240309030349,2024-03-09 07:58:31,163.03,USD,settled,BEPS,2024-03-12,CUST-4799
TXN20240310037847,2024-03-10 20:18:42,60.72,USD,settled,BEPS,2024-03-12,CUST-4108
TXN20240318049741,2024-03-18 19:56:51,52.47,USD,settled,BEPS,2024-03-19,CUST-6664
TXN20240328010784,2024-03-28 17:54:16,28.59,USD,settled,BEPS,2024-04-02,CUST-6935
TXN20240322035841,2024-03-22 17:14:24,71.25,USD,settled,BEPS,2024-03-25,CUST-3556
TXN20240322018686,2024-03-22 17:50:43,48.62,USD,settled,BEPS,2024-03-25,CUST-4486
TXN20240324002461,2024-03-24 06:12:35,107.22,USD,settled,BEPS,2024-03-26,CUST-7637
TXN20240301002136,2024-03-01 08:14:24,76.58,USD,settled,BEPS,2024-03-04,CUST-4361
TXN20240322033437,2024-03-22 06:50:03,80.98,USD,settled,BEPS,2024-03-25,CUST-8476
TXN20240310038456,2024-03-10 09:59:57,109.07,USD,settled,BEPS,2024-03-12,CUST-7378
TXN20240317007333,2024-03-17 06:39:20,20.47,USD,settled,BEPS,2024-03-19,CUST-3753
TXN20240302048235,2024-03-02 10:22:55,338.35,USD,settled,BEPS,2024-03-05,CUST-6439
TXN20240315021809,2024-03-15 06:46:16,14.05,USD,settled,BEPS,2024-03-18,CUST-6585
TXN20240306024251,2024-03-06 15:13:55,23.42,USD,settled,BEPS,2024-03-07,CUST-9935
TXN20240317006829,2024-03-17 08:40:07,278.45,USD,settled,BEPS,2024-03-19,CUST-1513
TXN20240305007053,2024-03-05 06:52:02,55.46,USD,settled,BEPS,2024-03-06,CUST-2811
TXN20240317005095,2024-03-17 07:57:38,45.41,USD,settled,BEPS,2024-03-19,CUST-6135
TXN20240327018540,2024-03-27 07:16:53,71.35,USD,settled,BEPS,2024-03-28,CUST-3857
TXN20240303043373,2024-03-03 08:27:40,52.55,USD,settled,BEPS,2024-03-05,CUST-8629
TXN20240321026839,2024-03-21 16:21:57,30.53,USD,settled,BEPS,2024-03-22,CUST-3751
TXN20240321031862,2024-03-21 12:42:48,375.48,USD,settled,BEPS,2024-03-22,CUST-3356
TXN20240327000418,2024-03-27 23:16:17,6.98,USD,settled,BEPS,2024-03-28,CUST-1305
TXN20240315042712,2024-03-15 07:43:56,192.92,USD,settled,BEPS,2024-03-18,CUST-7803
TXN20240306032366,2024-03-06 20:49:09,17.32,USD,settled,BEPS,2024-03-07,CUST-5337
TXN20240310045767,2024-03-10 21:26:22,39.28,USD,settled,BEPS,2024-03-12,CUST-2088
TXN20240303011189,2024-03-03 20:58:06,150.59,USD,settled,BEPS,2024-03-05,CUST-4256
TXN20240326004257,2024-03-26 06:01:22,410.08,USD,settled,BEPS,2024-03-27,CUST-4373
TXN20240305038396,2024-03-05 08:54:19,23.35,USD,settled,BEPS,2024-03-06,CUST-8667
TXN20240308034523,2024-03-08 14:05:25,11.72,USD,settled,BEPS,2024-03-11,CUST-3928
TXN20240301011015,2024-03-01 13:09:05,15.42,USD,settled,BEPS,2024-03-04,CUST-9719
TXN20240308040229,2024-03-08 06:24:18,23.06,USD,pending_settlement,BEPS,2024-03-11,CUST-6122
TXN20240327047774,2024-03-27 22:44:24,402.97,USD,settled,BEPS,2024-03-28,CUST-9051
TXN20240302032745,2024-03-02 12:06:01,33.86,USD,settled,BEPS,2024-03-05,CUST-1898
TXN20240317007662,2024-03-17 20:27:25,236.64,USD,settled,BEPS,2024-03-19,CUST-3220
TXN20240310045509,2024-03-10 13:27:54,72.29,USD,settled,BEPS,2024-03-12,CUST-9047
TXN20240313000323,2024-03-13 21:56:16,300.28,USD,settled,BEPS,2024-03-14,CUST-9976
TXN20240304019615,2024-03-04 11:01:16,119.04,USD,settled,BEPS,2024-03-05,CUST-2148
TXN20240307042996,2024-03-07 08:03:56,28.13,USD,settled,BEPS,2024-03-08,CUST-5872
TXN20240314010734,2024-03-14 09:40:16,50.46,USD,settled,BEPS,2024-03-15,CUST-1279
TXN20240311001660,2024-03-11 06:01:23,43.22,USD,settled,BEPS,2024-03-12,CUST-8096
TXN20240319025796,2024-03-19 09:32:26,103.67,USD,settled,BEPS,2024-03-20,CUST-8720
TXN20240326011081,2024-03-26 09:30:07,260.35,USD,settled,BEPS,2024-03-27,CUST-6326
TXN20240304007397,2024-03-04 19:56:36,79.93,USD,settled,BEPS,2024-03-05,CUST-1552
TXN20240303012741,2024-03-03 11:48:20,343.82,USD,settled,BEPS,2024-03-05,CUST-6845
TXN20240319004371,2024-03-19 14:02:36,16.56,USD,settled,BEPS,2024-03-20,CUST-6895
TXN20240308039102,2024-03-08 12:08:26,134.62,USD,settled,BEPS,2024-03-11,CUST-9370
TXN20240303011354,2024-03-03 08:32:19,37.12,USD,settled,BEPS,2024-03-05,CUST-4101
TXN20240305048425,2024-03-05 07:31:02,70.42,USD,settled,BEPS,2024-03-06,CUST-7495
TXN20240313009314,2024-03-13 22:16:53,28.81,USD,settled,BEPS,2024-03-14,CUST-3019
TXN20240314032677,2024-03-14 13:59:16,151.38,USD,settled,BEPS,2024-03-15,CUST-4036
TXN20240321039364,2024-03-21 21:34:32,18.90,USD,settled,BEPS,2024-03-22,CUST-3822
TXN20240318048572,2024-03-18 14:51:39,37.30,USD,settled,BEPS,2024-03-19,CUST-9548
TXN20240328000711,2024-03-28 15:40:56,183.71,USD,settled,BEPS,2024-04-02,CUST-5767
TXN20240301037533,2024-03-01 06:47:49,410.87,USD,settled,BEPS,2024-03-04,CUST-2052
TXN20240315035577,2024-03-15 10:53:38,17.36,USD,settled,BEPS,2024-03-18,CUST-3878
TXN20240313019891,2024-03-13 21:47:16,2112.98,USD,settled,BEPS,2024-03-14,CUST-9107
TXN20240315032980,2024-03-15 08:12:44,253.72,USD,settled,BEPS,2024-03-18,CUST-9953
TXN20240317027749,2024-03-17 07:20:18,109.24,USD,settled,BEPS,2024-03-19,CUST-5479
TXN20240318037798,2024-03-18 07:07:56,47.01,USD,settled,BEPS,2024-03-19,CUST-5914
TXN20240301012151,2024-03-01 10:43:13,197.31,USD,settled,BEPS,2024-03-04,CUST-3110
TXN20240324029484,2024-03-24 11:28:46,57.91,USD,pending_settlement,BEPS,2024-03-26,CUST-3657
TXN20240307033076,2024-03-07 14:10:16,30.14,USD,settled,BEPS,2024-03-08,CUST-3374
TXN20240327003013,2024-03-27 06:04:10,30.44,USD,settled,BEPS,2024-03-28,CUST-2446
TXN20240313043733,2024-03-13 07:26:18,34.81,USD,settled,BEPS,2024-03-14,CUST-8431
TXN20240321002022,2024-03-21 21:54:43,16.77,USD,settled,BEPS,2024-03-22,CUST-8646
TXN20240331049736,2024-03-31 15:40:40,55.60,USD,settled,BEPS,2024-04-03,CUST-5704
TXN20240305029438,2024-03-05 11:25:07,92.24,USD,settled,BEPS,2024-03-06,CUST-3705
TXN20240305027861,2024-03-05 06:53:49,50.19,USD,settled,BEPS,2024-03-06,CUST-3582
TXN20240306039100,2024-03-06 16:00:53,52.27,USD,settled,BEPS,2024-03-07,CUST-9457
TXN20240321001197,2024-03-21 08:37:22,33.95,USD,settled,BEPS,2024-03-22,CUST-1995
TXN20240330048748,2024-03-30 09:06:07,87.02,USD,settled,BEPS,2024-04-03,CUST-9911
TXN20240329030965,2024-03-29 17:04:22,165.92,USD,settled,BEPS,2024-04-03,CUST-9942
TXN20240313021190,2024-03-13 18:35:15,49.29,USD,settled,BEPS,2024-03-14,CUST-8744
TXN20240309022249,2024-03-09 06:11:39,37.29,USD,settled,BEPS,2024-03-12,CUST-8173
TXN20240318008804,2024-03-18 11:17:21,38.48,USD,settled,BEPS,2024-03-19,CUST-1002
TXN20240303025157,2024-03-03 06:34:46,31.09,USD,settled,BEPS,2024-03-05,CUST-6733
TXN20240313007766,2024-03-13 21:35:40,14.08,USD,settled,BEPS,2024-03-14,CUST-1788
TXN20240319023184,2024-03-19 23:38:12,12.74,USD,settled,BEPS,2024-03-20,CUST-2302
TXN20240319001950,2024-03-19 17:37:27,141.56,USD,settled,BEPS,2024-03-20,CUST-1073
TXN20240309049576,2024-03-09 09:29:57,93.74,USD,pending_settlement,BEPS,2024-03-12,CUST-6348
TXN20240303024518,2024-03-03 06:51:40,53.94,USD,settled,BEPS,2024-03-05,CUST-5680
TXN20240315035542,2024-03-15 08:15:49,41.34,USD,settled,BEPS,2024-03-18,CUST-6089
TXN20240321019153,2024-03-21 09:01:25,54.84,USD,settled,BEPS,2024-03-22,CUST-6778
TXN20240302027919,2024-03-02 19:08:54,13.35,USD,settled,BEPS,2024-03-05,CUST-5095
TXN20240321013396,2024-03-21 13:58:48,63.60,USD,settled,BEPS,2024-03-22,CUST-5981
TXN20240324000338,2024-03-24 12:37:02,242.33,USD,settled,BEPS,2024-03-26,CUST-9870
TXN20240310036946,2024-03-10 15:37:35,130.18,USD,settled,BEPS,2024-03-12,CUST-5146
TXN20240320040885,2024-03-20 20:07:01,54.18,USD,settled,BEPS,2024-03-21,CUST-1904
TXN20240306038477,2024-03-06 08:04:48,26.12,USD,settled,BEPS,2024-03-07,CUST-3180
TXN20240305014472,2024-03-05 13:52:09,8.82,USD,settled,BEPS,2024-03-06,CUST-3785
TXN20240305007058,2024-03-05 15:21:28,30.06,USD,settled,BEPS,2024-03-06,CUST-3801
TXN20240321001795,2024-03-21 10:16:29,58.30,USD,settled,BEPS,2024-03-22,CUST-5648
TXN20240316023240,2024-03-16 09:29:33,54.34,USD,settled,BEPS,2024-03-19,CUST-3672
TXN20240327033837,2024-03-27 18:55:39,12.50,USD,settled,BEPS,2024-03-28,CUST-3656
TXN20240321022440,2024-03-21 16:08:58,86.08,USD,settled,BEPS,2024-03-22,CUST-9346
TXN20240310036443,2024-03-10 06:16:53,23.34,USD,settled,BEPS,2024-03-12,CUST-3800
TXN20240309033947,2024-03-09 20:31:17,155.86,USD,settled,BEPS,2024-03-12,CUST-1538
TXN20240325032017,2024-03-25 14:35:35,179.01,USD,settled,BEPS,2024-03-26,CUST-6998
TXN20240312023990,2024-03-12 23:56:51,145.21,USD,settled,BEPS,2024-03-13,CUST-8088
